Code_commune_INSEE;Nom_commune;Code_postal;Libelle_acheminement;Ligne_5
80635;PONT REMY;80580;PONT REMY;
80235;DARGNIES;80570;DARGNIES;
80265;EMBREVILLE;80570;EMBREVILLE;
80003;ACHEUX EN AMIENOIS;80560;ACHEUX EN AMIENOIS;
80028;ARQUEVES;80560;ARQUEVES;
80038;AUCHONVILLERS;80560;AUCHONVILLERS;
80043;AUTHIE;80560;AUTHIE;
80057;BAYENCOURT;80560;BAYENCOURT;
80095;BERTRANCOURT;80560;BERTRANCOURT;
80153;BUS LES ARTOIS;80560;BUS LES ARTOIS;
80201;COIGNEUX;80560;COIGNEUX;
80203;COLINCAMPS;80560;COLINCAMPS;
80207;CONTAY;80560;CONTAY;
80217;COURCELLES AU BOIS;80560;COURCELLES AU BOIS;
80329;FORCEVILLE;80560;FORCEVILLE EN AMIENOIS;
80420;HARPONVILLE;80560;HARPONVILLE;
80425;HEDAUVILLE;80560;HEDAUVILLE;
80470;LEALVILLERS;80560;LEALVILLERS;
80493;LOUVENCOURT;80560;LOUVENCOURT;
80498;MAILLY MAILLET;80560;MAILLY MAILLET;
80514;MARIEUX;80560;MARIEUX;
80645;PUCHEVILLERS;80560;PUCHEVILLERS;
80705;ST LEGER LES AUTHIE;80560;ST LEGER LES AUTHIE;
80766;TOUTENCOURT;80560;TOUTENCOURT;
80773;VADENCOURT;80560;VADENCOURT;
80776;VARENNES;80560;VARENNES;
80777;VAUCHELLES LES AUTHIE;80560;VAUCHELLES LES AUTHIE;
80228;LE CROTOY;80550;LE CROTOY;
80119;BOUGAINVILLE;80540;BOUGAINVILLE;
80130;BOVELLES;80540;BOVELLES;
80142;BRIQUEMESNIL FLOXICOURT;80540;BRIQUEMESNIL FLOXICOURT;
80165;CAMPS EN AMIENOIS;80540;CAMPS EN AMIENOIS;
80198;CLAIRY SAULCHOIX;80540;CLAIRY SAULCHOIX;
80319;FLUY;80540;FLUY;
80399;GUIGNEMICOURT;80540;GUIGNEMICOURT;
80554;MOLLIENS DREUIL;80540;MOLLIENS DREUIL;
80554;MOLLIENS DREUIL;80540;MOLLIENS DREUIL;DREUIL LES MOLLIENS
80559;MONTAGNE FAYEL;80540;MONTAGNE FAYEL;
80607;OISSY;80540;OISSY;
80626;PISSY;80540;PISSY;
80670;REVELLES;80540;REVELLES;
80698;ST AUBIN MONTENOY;80540;ST AUBIN MONTENOY;
80723;SAISSEVAL;80540;SAISSEVAL;
80735;SEUX;80540;SEUX;
80527;MENESLIES;80520;MENESLIES;
80827;WOINCOURT;80520;WOINCOURT;
80834;YZENGREMER;80520;YZENGREMER;
80200;COCQUEREL;80510;COCQUEREL;
80328;FONTAINE SUR SOMME;80510;FONTAINE SUR SOMME;
80486;LONG;80510;LONG;
80488;LONGPRE LES CORPS SAINTS;80510;LONGPRE LES CORPS SAINTS;
80032;ASSAINVILLERS;80500;ASSAINVILLERS;
80049;AYENCOURT;80500;AYENCOURT LE MONCHEL;
80074;BECQUIGNY;80500;BECQUIGNY;
80121;BOUILLANCOURT LA BATAILLE;80500;BOUILLANCOURT LA BATAILLE;
80125;BOUSSICOURT;80500;BOUSSICOURT;
80170;CANTIGNY;80500;CANTIGNY;
80174;LE CARDONNOIS;80500;LE CARDONNOIS;
80209;CONTOIRE;80500;CONTOIRE HAMEL;
80220;COURTEMANCHE;80500;COURTEMANCHE;
80236;DAVENESCOURT;80500;DAVENESCOURT;
80278;ERCHES;80500;ERCHES;
80293;ETELFAY;80500;ETELFAY;
80302;FAVEROLLES;80500;FAVEROLLES;
80306;FESCAMPS;80500;FESCAMPS;
80311;FIGNIERES;80500;FIGNIERES;
80326;FONTAINE SOUS MONTDIDIER;80500;FONTAINE SOUS MONTDIDIER;
80386;GRATIBUS;80500;GRATIBUS;
80395;GUERBIGNY;80500;GUERBIGNY;
80419;HARGICOURT;80500;HARGICOURT;
80453;LABOISSIERE EN SANTERRE;80500;LABOISSIERE EN SANTERRE;
80478;LIGNIERES;80500;LIGNIERES LES ROYE;
80511;MARESTMONTIERS;80500;MARESTMONTIERS;
80541;MESNIL ST GEORGES;80500;MESNIL ST GEORGES;
80561;MONTDIDIER;80500;MONTDIDIER;
80623;PIENNES ONVILLERS;80500;PIENNES ONVILLERS;
80623;PIENNES ONVILLERS;80500;PIENNES ONVILLERS;ONVILLERS
80625;PIERREPONT SUR AVRE;80500;PIERREPONT SUR AVRE;
80667;REMAUGIES;80500;REMAUGIES;
80678;ROLLOT;80500;ROLLOT;
80687;RUBESCOURT;80500;RUBESCOURT;
80805;VILLERS TOURNELLE;80500;VILLERS TOURNELLE;
80822;WARSY;80500;WARSY;
80051;BAILLEUL;80490;BAILLEUL;
80196;CITERNE;80490;CITERNE;
80372;FRUCOURT;80490;FRUCOURT;
80406;HALLENCOURT;80490;HALLENCOURT;WANEL
80406;HALLENCOURT;80490;HALLENCOURT;HOCQUINCOURT
80406;HALLENCOURT;80490;HALLENCOURT;
80482;LIMEUX;80490;LIMEUX;
80529;MERELESSART;80490;MERELESSART;
80736;SOREL EN VIMEU;80490;SOREL EN VIMEU;
80050;BACOUEL SUR SELLE;80480;BACOUEL SUR SELLE;
80225;CREUSE;80480;CREUSE;
80261;DURY;80480;DURY;
80632;PONT DE METZ;80480;PONT DE METZ;
80724;SALEUX;80480;SALEUX;
80725;SALOUEL;80480;SALOUEL;
80791;VERS SUR SELLES;80480;VERS SUR SELLES;
80011;AILLY SUR SOMME;80470;AILLY SUR SOMME;
80024;ARGOEUVES;80470;ARGOEUVES;
80137;BREILLY;80470;BREILLY;
80256;DREUIL LES AMIENS;80470;DREUIL LES AMIENS;
80305;FERRIERES;80470;FERRIERES;
80718;ST SAUVEUR;80470;ST SAUVEUR;
80730;SAVEUSE;80470;SAVEUSE;
80039;AULT;80460;AULT;
80364;FRIAUCOURT;80460;FRIAUCOURT;
80613;OUST MAREST;80460;OUST MAREST;
80826;WOIGNARUE;80460;WOIGNARUE;
80164;CAMON;80450;CAMON;
80461;LAMOTTE BREBIERE;80450;LAMOTTE BREBIERE;
80107;BLANGY TRONVILLE;80440;BLANGY TRONVILLE;
80131;BOVES;80440;BOVES;
80213;COTTENCHY;80440;COTTENCHY;
80246;DOMMARTIN;80440;DOMMARTIN;
80337;FOUENCAMPS;80440;FOUENCAMPS;
80379;GLISY;80440;GLISY;
80405;HAILLES;80440;HAILLES;
80752;THEZY GLIMONT;80440;THEZY GLIMONT;
80061;BEAUCAMPS LE JEUNE;80430;BEAUCAMPS LE JEUNE;
80062;BEAUCAMPS LE VIEUX;80430;BEAUCAMPS LE VIEUX;
80143;BROCOURT;80430;BROCOURT;
80450;INVAL BOIRON;80430;INVAL BOIRON;
80456;LAFRESGUIMONT ST MARTIN;80430;LAFRESGUIMONT ST MARTIN;
80456;LAFRESGUIMONT ST MARTIN;80430;LAFRESGUIMONT ST MARTIN;LABOISSIERE ST MARTIN
80456;LAFRESGUIMONT ST MARTIN;80430;LAFRESGUIMONT ST MARTIN;GUIBERMESNIL
80456;LAFRESGUIMONT ST MARTIN;80430;LAFRESGUIMONT ST MARTIN;MONTMARQUET
80484;LIOMER;80430;LIOMER;
80522;LE MAZIS;80430;LE MAZIS;
80592;NEUVILLE COPPEGUEULE;80430;NEUVILLE COPPEGUEULE;
80651;LE QUESNE;80430;LE QUESNE;
80699;ST AUBIN RIVIERE;80430;ST AUBIN RIVIERE;
80703;ST GERMAIN SUR BRESLE;80430;ST GERMAIN SUR BRESLE;
80703;ST GERMAIN SUR BRESLE;80430;ST GERMAIN SUR BRESLE;GUEMICOURT
80318;FLIXECOURT;80420;FLIXECOURT;
80795;VILLE LE MARCLET;80420;VILLE LE MARCLET;
80182;CAYEUX SUR MER;80410;CAYEUX SUR MER;
80139;BREUIL;80400;BREUIL;
80144;BROUCHY;80400;BROUCHY;
80158;BUVERCHY;80400;BUVERCHY;
80226;CROIX MOLIGNEAUX;80400;CROIX MOLIGNEAUX;
80252;DOUILLY;80400;DOUILLY;
80274;EPPEVILLE;80400;EPPEVILLE;
80279;ERCHEU;80400;ERCHEU;
80284;ESMERY HALLON;80400;ESMERY HALLON;
80389;GRECOURT;80400;GRECOURT;
80410;HAM;80400;HAM;
80442;HOMBLEUX;80400;HOMBLEUX;
80519;MATIGNY;80400;MATIGNY;
80576;MOYENCOURT;80400;MOYENCOURT;
80579;MUILLE VILLETTE;80400;MUILLE VILLETTE;
80605;OFFOY;80400;OFFOY;
80658;QUIVIERES;80400;QUIVIERES;
80726;SANCOURT;80400;SANCOURT;
80771;UGNY L EQUIPEE;80400;UGNY L EQUIPEE;
80811;VOYENNES;80400;VOYENNES;
80360;FRESSENNEVILLE;80390;FRESSENNEVILLE;
80597;NIBAS;80390;NIBAS;
80005;AGENVILLE;80370;AGENVILLE;
80060;BEALCOURT;80370;BEALCOURT;
80068;BEAUMETZ;80370;BEAUMETZ;
80085;BERNATRE;80370;BERNATRE;
80086;BERNAVILLE;80370;BERNAVILLE;
80086;BERNAVILLE;80370;BERNAVILLE;VACQUERIE
80208;CONTEVILLE;80370;CONTEVILLE;
80221;CRAMONT;80370;CRAMONT;
80243;DOMESMONT;80370;DOMESMONT;
80245;DOMLEGER LONGVILLERS;80370;DOMLEGER LONGVILLERS;
80245;DOMLEGER LONGVILLERS;80370;DOMLEGER LONGVILLERS;LONGVILLERS
80270;EPECAMPS;80370;EPECAMPS;
80369;FROHEN SUR AUTHIE;80370;FROHEN SUR AUTHIE;FROHEN LE PETIT
80369;FROHEN SUR AUTHIE;80370;FROHEN SUR AUTHIE;
80381;GORGES;80370;GORGES;
80439;HEUZECOURT;80370;HEUZECOURT;
80440;HIERMONT;80370;HIERMONT;
80503;MAIZICOURT;80370;MAIZICOURT;
80526;LE MEILLARD;80370;LE MEILLARD;
80563;MONTIGNY LES JONGLEURS;80370;MONTIGNY LES JONGLEURS;
80642;PROUVILLE;80370;PROUVILLE;
80697;ST ACHEUL;80370;ST ACHEUL;
80204;COMBLES;80360;COMBLES;
80231;CURLU;80360;CURLU;
80275;EQUANCOURT;80360;EQUANCOURT;
80298;ETRICOURT MANANCOURT;80360;ETRICOURT MANANCOURT;
80312;FINS;80360;FINS;
80314;FLERS;80360;FLERS;
80378;GINCHY;80360;GINCHY;
80397;GUEUDECOURT;80360;GUEUDECOURT;
80401;GUILLEMONT;80360;GUILLEMONT;
80418;HARDECOURT AUX BOIS;80360;HARDECOURT AUX BOIS;
80428;HEM MONACU;80360;HEM MONACU;
80472;LESBOEUFS;80360;LESBOEUFS;
80490;LONGUEVAL;80360;LONGUEVAL;
80513;MARICOURT;80360;MARICOURT;
80521;MAUREPAS;80360;MAUREPAS;
80538;MESNIL EN ARROUAISE;80360;MESNIL EN ARROUAISE;
80664;RANCOURT;80360;RANCOURT;
80695;SAILLY SAILLISEL;80360;SAILLY SAILLISEL;
80533;MERS LES BAINS;80350;MERS LES BAINS;
80136;BRAY SUR SOMME;80340;BRAY SUR SOMME;
80172;CAPPY;80340;CAPPY;
80194;CHUIGNES;80340;CHUIGNES;
80195;CHUIGNOLLES;80340;CHUIGNOLLES;
80264;ECLUSIER VAUX;80340;ECLUSIER VAUX;
80295;ETINEHEM;80340;ETINEHEM;
80325;FONTAINE LES CAPPY;80340;FONTAINE LES CAPPY;
80335;FOUCAUCOURT EN SANTERRE;80340;FOUCAUCOURT EN SANTERRE;
80367;FRISE;80340;FRISE;
80432;HERLEVILLE;80340;HERLEVILLE;
80532;MERICOURT SUR SOMME;80340;MERICOURT SUR SOMME;
80569;MORCOURT;80340;MORCOURT;
80593;LA NEUVILLE LES BRAY;80340;LA NEUVILLE LES BRAY;
80644;PROYART;80340;PROYART;
80743;SUZANNE;80340;SUZANNE;
80160;CAGNY;80330;CAGNY;
80489;LONGUEAU;80330;LONGUEAU;
80002;ABLAINCOURT PRESSOIR;80320;ABLAINCOURT PRESSOIR;
80186;CHAULNES;80320;CHAULNES;
80353;FRESNES MAZANCOURT;80320;FRESNES MAZANCOURT;
80409;HALLU;80320;HALLU;
80447;HYENCOURT LE GRAND;80320;HYENCOURT LE GRAND;
80474;LICOURT;80320;LICOURT;
80481;LIHONS;80320;LIHONS;
80551;MISERY;80320;MISERY;
80608;OMIECOURT;80320;OMIECOURT;
80621;PERTAIN;80320;PERTAIN;
80646;PUNCHY;80320;PUNCHY;
80647;PUZEAUX;80320;PUZEAUX;
80789;VERMANDOVILLERS;80320;VERMANDOVILLERS;
80082;BELLOY SUR SOMME;80310;BELLOY SUR SOMME;
80123;BOURDON;80310;BOURDON;
80180;CAVILLON;80310;CAVILLON;
80187;LA CHAUSSEE TIRANCOURT;80310;LA CHAUSSEE TIRANCOURT;
80229;CROUY ST PIERRE;80310;CROUY ST PIERRE;ST PIERRE A GOUY
80229;CROUY ST PIERRE;80310;CROUY ST PIERRE;
80341;FOURDRINOY;80310;FOURDRINOY;
80416;HANGEST SUR SOMME;80310;HANGEST SUR SOMME;
80535;LE MESGE;80310;LE MESGE;
80622;PICQUIGNY;80310;PICQUIGNY;
80673;RIENCOURT;80310;RIENCOURT;
80722;ST VAAST EN CHAUSSEE;80310;ST VAAST EN CHAUSSEE;
80738;SOUES;80310;SOUES;
80835;YZEUX;80310;YZEUX;
80016;ALBERT;80300;ALBERT;
80045;AUTHUILLE;80300;AUTHUILLE;
80047;AVELUY;80300;AVELUY;
80052;BAIZIEUX;80300;BAIZIEUX;
80059;BAZENTIN;80300;BAZENTIN;
80065;BEAUCOURT SUR L ANCRE;80300;BEAUCOURT SUR L ANCRE;
80069;BEAUMONT HAMEL;80300;BEAUMONT HAMEL;
80073;BECORDEL BECOURT;80300;BECORDEL BECOURT;
80129;BOUZINCOURT;80300;BOUZINCOURT;
80138;BRESLE;80300;BRESLE;
80151;BUIRE SUR L ANCRE;80300;BUIRE SUR L ANCRE;
80175;CARNOY;80300;CARNOY;
80206;CONTALMAISON;80300;CONTALMAISON;
80216;COURCELETTE;80300;COURCELETTE;
80238;DERNANCOURT;80300;DERNANCOURT;
80266;ENGLEBELMER;80300;ENGLEBELMER;
80366;FRICOURT;80300;FRICOURT;
80384;GRANDCOURT;80300;GRANDCOURT;
80429;HENENCOURT;80300;HENENCOURT;
80451;IRLES;80300;IRLES;
80468;LAVIEVILLE;80300;LAVIEVILLE;
80505;MAMETZ;80300;MAMETZ;
80523;MEAULTE;80300;MEAULTE;
80540;MESNIL MARTINSART;80300;MESNIL MARTINSART;
80547;MILLENCOURT;80300;MILLENCOURT;
80549;MIRAUMONT;80300;MIRAUMONT;
80560;MONTAUBAN DE PICARDIE;80300;MONTAUBAN DE PICARDIE;
80572;MORLANCOURT;80300;MORLANCOURT;
80615;OVILLERS LA BOISSELLE;80300;OVILLERS LA BOISSELLE;
80640;POZIERES;80300;POZIERES;
80648;PYS;80300;PYS;
80733;SENLIS LE SEC;80300;SENLIS LE SEC;
80753;THIEPVAL;80300;THIEPVAL;
80769;TREUX;80300;TREUX;
80807;VILLE SUR ANCRE;80300;VILLE SUR ANCRE;
80820;WARLOY BAILLON;80300;WARLOY BAILLON;
80083;BERGICOURT;80290;BERGICOURT;
80098;BETTEMBOS;80290;BETTEMBOS;
80106;BLANGY SOUS POIX;80290;BLANGY SOUS POIX;
80157;BUSSY LES POIX;80290;BUSSY LES POIX;
80179;CAULIERES;80290;CAULIERES;
80218;COURCELLES SOUS MOYENCOURT;80290;COURCELLES SOUS MOYENCOURT;
80227;CROIXRAULT;80290;CROIXRAULT;
80273;EPLESSIER;80290;EPLESSIER;
80276;EQUENNES ERAMECOURT;80290;EQUENNES ERAMECOURT;ERAMECOURT
80276;EQUENNES ERAMECOURT;80290;EQUENNES ERAMECOURT;
80301;FAMECHON;80290;FAMECHON;
80340;FOURCIGNY;80290;FOURCIGNY;
80357;FRESNOY AU VAL;80290;FRESNOY AU VAL;
80365;FRICAMPS;80290;FRICAMPS;
80375;GAUVILLE;80290;GAUVILLE;
80402;GUIZANCOURT;80290;GUIZANCOURT;
80436;HESCAMPS;80290;HESCAMPS;SOUPLICOURT
80436;HESCAMPS;80290;HESCAMPS;AGNIERES
80436;HESCAMPS;80290;HESCAMPS;FRETTEMOLLE
80436;HESCAMPS;80290;HESCAMPS;
80455;LACHAPELLE;80290;LA CHAPELLE SOUS POIX;
80460;LAMARONDE;80290;LAMARONDE;
80479;LIGNIERES CHATELAIN;80290;LIGNIERES CHATELAIN;
80515;MARLERS;80290;MARLERS;
80525;MEIGNEUX;80290;MEIGNEUX;
80528;MEREAUCOURT;80290;MEREAUCOURT;
80573;MORVILLERS ST SATURNIN;80290;MORVILLERS ST SATURNIN;
80573;MORVILLERS ST SATURNIN;80290;MORVILLERS ST SATURNIN;DIGEON
80577;MOYENCOURT LES POIX;80290;MOYENCOURT LES POIX;
80582;NAMPS MAISNIL;80290;NAMPS MAISNIL;RUMAISNIL
80582;NAMPS MAISNIL;80290;NAMPS MAISNIL;TAISNIL
80582;NAMPS MAISNIL;80290;NAMPS MAISNIL;
80582;NAMPS MAISNIL;80290;NAMPS MAISNIL;NAMPS AU MONT
80604;OFFIGNIES;80290;OFFIGNIES;
80630;POIX DE PICARDIE;80290;POIX DE PICARDIE;LAHAYE ST ROMAIN
80630;POIX DE PICARDIE;80290;POIX DE PICARDIE;
80719;STE SEGREE;80290;STE SEGREE;
80728;SAULCHOY SOUS POIX;80290;SAULCHOY SOUS POIX;
80755;THIEULLOY LA VILLE;80290;THIEULLOY LA VILLE;
80013;AIRAINES;80270;AIRAINES;DREUIL HAMEL
80013;AIRAINES;80270;AIRAINES;
80019;ALLERY;80270;ALLERY;
80046;AVELESGES;80270;AVELESGES;
80081;BELLOY ST LEONARD;80270;BELLOY ST LEONARD;
80099;BETTENCOURT RIVIERE;80270;BETTENCOURT RIVIERE;
80437;HEUCOURT CROQUOISON;80270;HEUCOURT CROQUOISON;
80459;LALEU;80270;LALEU;
80543;METIGNY;80270;METIGNY;
80655;QUESNOY SUR AIRAINES;80270;QUESNOY SUR AIRAINES;
80744;TAILLY;80270;TAILLY L ARBRE A MOUCHES;
80788;VERGIES;80270;VERGIES;
80821;WARLUS;80270;WARLUS;
80825;WIRY AU MONT;80270;WIRY AU MONT;
80020;ALLONVILLE;80260;ALLONVILLE;
80056;BAVELINCOURT;80260;BAVELINCOURT;
80066;BEAUCOURT SUR L HALLUE;80260;BEAUCOURT SUR L HALLUE;
80077;BEHENCOURT;80260;BEHENCOURT;
80092;BERTANGLES;80260;BERTANGLES;
80173;CARDONNETTE;80260;CARDONNETTE;
80202;COISY;80260;COISY;
80316;FLESSELLES;80260;FLESSELLES;
80351;FRECHENCOURT;80260;FRECHENCOURT;
80431;HERISSART;80260;HERISSART;
80550;MIRVAUX;80260;MIRVAUX;
80553;MOLLIENS AU BOIS;80260;MOLLIENS AU BOIS;
80562;MONTIGNY SUR L HALLUE;80260;MONTIGNY SUR L HALLUE;
80565;MONTONVILLERS;80260;MONTONVILLERS;
80584;NAOURS;80260;NAOURS;
80624;PIERREGOT;80260;PIERREGOT;
80639;POULAINVILLE;80260;POULAINVILLE;
80661;RAINNEVILLE;80260;RAINNEVILLE;
80686;RUBEMPRE;80260;RUBEMPRE;
80704;ST GRATIEN;80260;ST GRATIEN;
80746;TALMAS;80260;TALMAS;
80782;VAUX EN AMIENOIS;80260;VAUX EN AMIENOIS;
80792;LA VICOGNE;80260;LA VICOGNE;
80798;VILLERS BOCAGE;80260;VILLERS BOCAGE;
80010;AILLY SUR NOYE;80250;AILLY SUR NOYE;
80188;CHAUSSOY EPAGNY;80250;CHAUSSOY EPAGNY;
80193;CHIRMONT;80250;CHIRMONT;
80214;COULLEMELLE;80250;COULLEMELLE;
80283;ESCLAINVILLERS;80250;ESCLAINVILLERS;
80291;ESTREES SUR NOYE;80250;ESTREES SUR NOYE;
80299;LA FALOISE;80250;LA FALOISE;
80321;FOLLEVILLE;80250;FOLLEVILLE;
80390;GRIVESNES;80250;GRIVESNES;
80403;GUYENCOURT SUR NOYE;80250;GUYENCOURT SUR NOYE;
80407;HALLIVILLERS;80250;HALLIVILLERS;
80452;JUMEL;80250;JUMEL;
80469;LAWARDE MAUGER L HORTOY;80250;LAWARDE MAUGER L HORTOY;
80494;LOUVRECHY;80250;LOUVRECHY;
80504;MALPART;80250;MALPART;
80657;QUIRY LE SEC;80250;QUIRY LE SEC;
80668;REMIENCOURT;80250;REMIENCOURT;
80681;ROUVREL;80250;ROUVREL;
80740;SOURDON;80250;SOURDON;
80758;THORY;80250;THORY;
80014;AIZECOURT LE BAS;80240;AIZECOURT LE BAS;
80088;BERNES;80240;BERNES;
80258;DRIENCOURT;80240;DRIENCOURT;
80404;GUYENCOURT SAULCOURT;80240;GUYENCOURT SAULCOURT;
80413;HANCOURT;80240;HANCOURT;
80434;HERVILLY;80240;HERVILLY;
80435;HESBECOURT;80240;HESBECOURT;
80475;LIERAMONT;80240;LIERAMONT;
80487;LONGAVESNES;80240;LONGAVESNES;
80516;MARQUAIX;80240;MARQUAIX;
80601;NURLU;80240;NURLU;
80629;POEUILLY;80240;POEUILLY;
80677;ROISEL;80240;ROISEL;
80737;SOREL;80240;SOREL;
80747;TEMPLEUX LA FOSSE;80240;TEMPLEUX LA FOSSE;
80748;TEMPLEUX LE GUERARD;80240;TEMPLEUX LE GUERARD;
80762;TINCOURT BOUCLY;80240;TINCOURT BOUCLY;
80802;VILLERS FAUCON;80240;VILLERS FAUCON;
80812;VRAIGNES EN VERMANDOIS;80240;VRAIGNES EN VERMANDOIS;
80110;BOISMONT;80230;BOISMONT;
80146;BRUTELLES;80230;BRUTELLES;
80287;ESTREBOEUF;80230;ESTREBOEUF;
80464;LANCHERES;80230;LANCHERES;
80618;PENDE;80230;PENDE;
80691;SAIGNEVILLE;80230;SAIGNEVILLE;
80721;ST VALERY SUR SOMME;80230;ST VALERY SUR SOMME;
80780;VAUDRICOURT;80230;VAUDRICOURT;
80120;BOUILLANCOURT EN SERY;80220;BOUILLANCOURT EN SERY;
80126;BOUTTENCOURT;80220;BOUTTENCOURT;
80127;BOUVAINCOURT SUR BRESLE;80220;BOUVAINCOURT SUR BRESLE;
80148;BUIGNY LES GAMACHES;80220;BUIGNY LES GAMACHES;
80362;FRETTEMEULE;80220;FRETTEMEULE;
80373;GAMACHES;80220;GAMACHES;
80500;MAISNIERES;80220;MAISNIERES;
80760;TILLOY FLORIVILLE;80220;TILLOY FLORIVILLE;
80004;ACHEUX EN VIMEU;80210;ACHEUX EN VIMEU;
80008;AIGNEVILLE;80210;AIGNEVILLE;
80190;CHEPY;80210;CHEPY;
80280;ERCOURT;80210;ERCOURT;
80308;FEUQUIERES EN VIMEU;80210;FEUQUIERES EN VIMEU;
80345;FRANLEU;80210;FRANLEU;
80556;MONS BOUBERT;80210;MONS BOUBERT;
80603;OCHANCOURT;80210;OCHANCOURT;
80765;TOURS EN VIMEU;80210;TOURS EN VIMEU;
80775;VALINES;80210;VALINES;
80015;AIZECOURT LE HAUT;80200;AIZECOURT LE HAUT;
80017;ALLAINES;80200;ALLAINES;
80033;ASSEVILLERS;80200;ASSEVILLERS;
80034;ATHIES;80200;ATHIES;
80054;BARLEUX;80200;BARLEUX;
80080;BELLOY EN SANTERRE;80200;BELLOY EN SANTERRE;
80090;BERNY EN SANTERRE;80200;BERNY EN SANTERRE;
80102;BIACHES;80200;BIACHES;
80115;BOUCHAVESNES BERGEN;80200;BOUCHAVESNES BERGEN;
80128;BOUVINCOURT EN VERMANDOIS;80200;BOUVINCOURT EN VERMANDOIS;
80141;BRIE;80200;BRIE;
80150;BUIRE COURCELLES;80200;BUIRE COURCELLES;
80154;BUSSU;80200;BUSSU;
80177;CARTIGNY;80200;CARTIGNY;
80197;CIZANCOURT;80200;CIZANCOURT;
80199;CLERY SUR SOMME;80200;CLERY SUR SOMME;
80239;DEVISE;80200;DEVISE;
80240;DOINGT;80200;DOINGT FLAMICOURT;
80267;ENNEMAIN;80200;ENNEMAIN;
80288;ESTREES DENIECOURT;80200;ESTREES DENIECOURT;
80294;ETERPIGNY;80200;ETERPIGNY;
80304;FAY;80200;FAY;
80307;FEUILLERES;80200;FEUILLERES;
80313;FLAUCOURT;80200;FLAUCOURT;
80430;HERBECOURT;80200;HERBECOURT;
80509;MARCHELEPOT;80200;MARCHELEPOT;
80536;MESNIL BRUNTEL;80200;MESNIL BRUNTEL;
80552;MOISLAINS;80200;MOISLAINS;
80555;MONCHY LAGACHE;80200;MONCHY LAGACHE;MEREAUCOURT
80555;MONCHY LAGACHE;80200;MONCHY LAGACHE;
80557;ESTREES MONS;80200;ESTREES MONS;
80557;ESTREES MONS;80200;ESTREES MONS;ESTREES EN CHAUSSEE
80620;PERONNE;80200;PERONNE;
80701;ST CHRIST BRIOST;80200;ST CHRIST BRIOST;
80741;SOYECOURT;80200;SOYECOURT;
80750;TERTRY;80200;TERTRY;
80801;VILLERS CARBONNEL;80200;VILLERS CARBONNEL;
80097;BETHENCOURT SUR SOMME;80190;BETHENCOURT SUR SOMME;
80103;BIARRE;80190;BIARRE;
80105;BILLANCOURT;80190;BILLANCOURT;
80224;CRESSY OMENCOURT;80190;CRESSY OMENCOURT;
80230;CURCHY;80190;CURCHY;
80230;CURCHY;80190;CURCHY;MANICOURT
80272;EPENANCOURT;80190;EPENANCOURT;
80292;ETALON;80190;ETALON;
80300;FALVY;80190;FALVY;
80433;HERLY;80190;HERLY;
80465;LANGUEVOISIN QUIQUERY;80190;LANGUEVOISIN QUIQUERY;
80542;MESNIL ST NICAISE;80190;MESNIL ST NICAISE;
80568;MORCHAIN;80190;MORCHAIN;
80585;NESLE;80190;NESLE;
80616;PARGNY;80190;PARGNY;
80638;POTTE;80190;POTTE;
80683;ROUY LE GRAND;80190;ROUY LE GRAND;
80684;ROUY LE PETIT;80190;ROUY LE PETIT;
80794;VILLECOURT;80190;VILLECOURT;
80829;Y;80190;Y;
80058;BAYONVILLERS;80170;BAYONVILLERS;
80067;BEAUFORT EN SANTERRE;80170;BEAUFORT EN SANTERRE;
80162;CAIX;80170;CAIX;
80191;CHILLY;80170;CHILLY;
80320;FOLIES;80170;FOLIES;
80339;FOUQUESCOURT;80170;FOUQUESCOURT;
80400;GUILLAUCOURT;80170;GUILLAUCOURT;
80520;MAUCOURT;80170;MAUCOURT;
80524;MEHARICOURT;80170;MEHARICOURT;
80680;ROSIERES EN SANTERRE;80170;ROSIERES EN SANTERRE;
80682;ROUVROY EN SANTERRE;80170;ROUVROY EN SANTERRE;
80814;VRELY;80170;VRELY;
80823;WARVILLERS;80170;WARVILLERS;
80824;WIENCOURT L EQUIPEE;80170;WIENCOURT L EQUIPEE;
80079;BELLEUSE;80160;BELLEUSE;
80114;BOSQUEL;80160;LE BOSQUEL;
80134;BRASSY;80160;BRASSY;
80210;CONTRE;80160;CONTRE;
80211;CONTY;80160;CONTY;
80211;CONTY;80160;CONTY;WAILLY
80219;COURCELLES SOUS THOIX;80160;COURCELLES SOUS THOIX;
80285;ESSERTAUX;80160;ESSERTAUX;
80315;FLERS SUR NOYE;80160;FLERS SUR NOYE;
80317;FLEURY;80160;FLEURY;
80334;FOSSEMANANT;80160;FOSSEMANANT;
80349;FRANSURES;80160;FRANSURES;
80352;FREMONTIERS;80160;FREMONTIERS;
80485;LOEUILLY;80160;LOEUILLY;
80558;MONSURES;80160;MONSURES;
80583;NAMPTY;80160;NAMPTY;
80594;NEUVILLE LES LOEUILLY;80160;NEUVILLE LES LOEUILLY;
80611;ORESMAUX;80160;ORESMAUX;
80627;PLACHY BUYON;80160;PLACHY BUYON;
80643;PROUZEL;80160;PROUZEL;
80675;ROGY;80160;ROGY;
80717;ST SAUFLIEU;80160;ST SAUFLIEU;
80734;SENTELIE;80160;SENTELIE;
80757;THOIX;80160;THOIX;
